Student ID,Courses
7140454,HarvardX/CS50x/2012
7966547,HarvardX/CS50x/2012
6972603,HarvardX/CS50x/2012
5945646,HarvardX/CS50x/2012
5588700,HarvardX/PH207x/2012_Fall,HarvardX/PH207x/2012_Fall
8299439,HarvardX/CS50x/2012
3900460,HarvardX/CS50x/2012
588854,HarvardX/CS50x/2012,HarvardX/CS50x/2012,HarvardX/CS50x/2012
1239926,HarvardX/ER22x/2013_Spring
6899576,HarvardX/PH278x/2013_Spring
317793,HarvardX/PH207x/2012_Fall
8728477,HarvardX/CS50x/2012,HarvardX/CS50x/2012
5589030,HarvardX/ER22x/2013_Spring
8952514,HarvardX/PH278x/2013_Spring
4123052,HarvardX/ER22x/2013_Spring,HarvardX/GSE1x/2014_JFMA,HarvardX/PH278x/2013_Spring
121223,HarvardX/CS50x/2012
4974213,HarvardX/ER22x/2013_Spring
4175731,HarvardX/HSPH-HMS214x/2013_SOND,HarvardX/MCB80.1x/2013_SOND,HarvardX/SPU27x/2013_Oct
2695347,HarvardX/ER22x/2013_Spring
7344492,HarvardX/CS50x/2012
8543159,HarvardX/CB22x/2013_Spring
3997033,HarvardX/PH278x/2013_Spring
8373897,HarvardX/CS50x/2012
336005,HarvardX/CS50x/2012
4881005,HarvardX/CS50x/2012
182030,HarvardX/PH278x/2013_Spring
8788959,HarvardX/SPU27x/2013_Oct
4012563,HarvardX/SPU27x/2013_Oct
9917465,HarvardX/CS50x/2012
7562178,HarvardX/CS50x/2012
5289122,HarvardX/CS50x/2012
9667772,HarvardX/SPU27x/2013_Oct
4363233,HarvardX/CS50x/2012
2711141,HarvardX/CS50x/2012
8236498,HarvardX/SPU27x/2013_Oct
7059486,HarvardX/CS50x/2012
3942372,HarvardX/ER22x/2013_Spring
768,HarvardX/ER22x/2013_Spring
2223744,HarvardX/CS50x/2012
4014347,HarvardX/CS50x/2012
3033720,HarvardX/CB22x/2013_Spring,HarvardX/ER22x/2013_Spring
3000178,HarvardX/GSE1x/2014_JFMA,HarvardX/SW12x/2013_SOND
1111089,HarvardX/ER22x/2013_Spring
1870020,HarvardX/CS50x/2012
4236746,HarvardX/PH278x/2013_Spring
5744771,HarvardX/PH278x/2013_Spring
1115792,HarvardX/CS50x/2012,HarvardX/PH278x/2013_Spring
9685991,HarvardX/PH207x/2012_Fall
7619741,HarvardX/CS50x/2012
5014042,HarvardX/CB22x/2013_Spring
3081341,HarvardX/CS50x/2012
4389278,HarvardX/CS50x/2012
1314850,HarvardX/PH207x/2012_Fall
3514065,HarvardX/ER22x/2013_Spring,HarvardX/PH278x/2013_Spring,HarvardX/SPU27x/2013_Oct
3514066,HarvardX/ER22x/2013_Spring,HarvardX/ER22x/2013_Spring,HarvardX/ER22x/2013_Spring
7951817,HarvardX/PH207x/2012_Fall
9658988,HarvardX/ER22x/2013_Spring
4466336,HarvardX/PH207x/2012_Fall,HarvardX/PH278x/2013_Spring,HarvardX/AI12.1x/2013_SOND,HarvardX/GSE1x/2014_JFMA,HarvardX/SPU27x/2013_Oct
4767582,HarvardX/ER22x/2013_Spring
299078,HarvardX/CS50x/2012
2566868,HarvardX/PH207x/2012_Fall
1748925,HarvardX/PH207x/2012_Fall
4079566,HarvardX/PH207x/2012_Fall,HarvardX/PH278x/2013_Spring
7938252,HarvardX/CS50x/2012,HarvardX/ER22x/2013_Spring
9508449,HarvardX/CS50x/2012
1737341,HarvardX/ER22x/2013_Spring
474348,HarvardX/PH278x/2013_Spring
3390614,HarvardX/CS50x/2012
7925565,HarvardX/CB22x/2013_Spring
1254762,HarvardX/CB22x/2013_Spring
9462851,HarvardX/CS50x/2012,HarvardX/PH207x/2012_Fall
9645184,HarvardX/ER22x/2013_Spring
88286,HarvardX/CS50x/2012
9426600,HarvardX/CS50x/2012
626348,HarvardX/PH207x/2012_Fall
9260073,HarvardX/PH207x/2012_Fall
6560081,HarvardX/HSPH-HMS214x/2013_SOND
516253,HarvardX/CS50x/2012
5306530,HarvardX/PH278x/2013_Spring
5977427,HarvardX/CS50x/2012
233676,HarvardX/PH278x/2013_Spring
4549942,HarvardX/ER22x/2013_Spring
4322475,HarvardX/SPU27x/2013_Oct
9451930,HarvardX/CS50x/2012
3061401,HarvardX/ER22x/2013_Spring
1604792,HarvardX/SPU27x/2013_Oct
3535513,HarvardX/ER22x/2013_Spring
3868465,HarvardX/ER22x/2013_Spring
596510,HarvardX/PH207x/2012_Fall
3299536,HarvardX/CS50x/2012
1970342,HarvardX/PH207x/2012_Fall
2367059,HarvardX/PH201x/2013_SOND
4960814,HarvardX/SPU27x/2013_Oct
4336869,HarvardX/CS50x/2012
7968249,HarvardX/ER22x/2013_Spring
4168135,HarvardX/CS50x/2012
7438289,HarvardX/HSPH-HMS214x/2013_SOND,HarvardX/PH207x/2012_Fall
8605267,HarvardX/CS50x/2012
7586707,HarvardX/CS50x/2012
5584207,HarvardX/CS50x/2012
8366151,HarvardX/PH207x/2012_Fall
4626583,HarvardX/ER22x/2013_Spring
6596838,HarvardX/CS50x/2012
8729701,HarvardX/CS50x/2012
6552403,HarvardX/CB22x/2013_Spring
3204500,HarvardX/CS50x/2012
5914751,HarvardX/SPU27x/2013_Oct
4175972,HarvardX/CS50x/2012
5092006,HarvardX/CS50x/2012
2145516,HarvardX/ER22x/2013_Spring
7828398,HarvardX/CS50x/2012
4363220,HarvardX/CS50x/2012
1296483,HarvardX/PH278x/2013_Spring
8286033,HarvardX/CB22x/2013_Spring
2272949,HarvardX/CB22x/2013_Spring,HarvardX/ER22x/2013_Spring
4543811,HarvardX/PH278x/2013_Spring
6851928,HarvardX/CB22x/2013_Spring
5689989,HarvardX/CS50x/2012
8401354,HarvardX/CS50x/2012
9230023,HarvardX/CS50x/2012
2308146,HarvardX/PH207x/2012_Fall
9422253,HarvardX/CS50x/2012
2455095,HarvardX/CS50x/2012
9867518,HarvardX/CB22x/2013_Spring
2274475,HarvardX/CS50x/2012
8403267,HarvardX/CS50x/2012
8983784,HarvardX/ER22x/2013_Spring
6321860,HarvardX/PH207x/2012_Fall
6643781,HarvardX/SPU27x/2013_Oct
1591164,HarvardX/CS50x/2012
6319412,HarvardX/CS50x/2012
9445371,HarvardX/CS50x/2012
8919584,HarvardX/CB22x/2013_Spring,HarvardX/CB22x/2013_Spring
5533394,HarvardX/CS50x/2012
2992469,HarvardX/ER22x/2013_Spring
4341014,HarvardX/CS50x/2012
2943710,HarvardX/CS50x/2012
4341011,HarvardX/CS50x/2012,HarvardX/PH207x/2012_Fall
2679408,HarvardX/CS50x/2012
2549447,HarvardX/CS50x/2012
2533059,HarvardX/CS50x/2012
1117048,HarvardX/CB22x/2013_Spring
6848917,HarvardX/ER22x/2013_Spring
8514673,HarvardX/CS50x/2012
4465153,HarvardX/CB22x/2013_Spring
7648639,HarvardX/CS50x/2012
1279231,HarvardX/PH278x/2013_Spring
5583666,HarvardX/CS50x/2012
4574354,HarvardX/PH207x/2012_Fall
4230749,HarvardX/SPU27x/2013_Oct
5162340,HarvardX/ER22x/2013_Spring
2103637,HarvardX/ER22x/2013_Spring,HarvardX/GSE1x/2014_JFMA,HarvardX/PH278x/2013_Spring,HarvardX/SPU27x/2013_Oct
9816105,HarvardX/CS50x/2012
1408434,HarvardX/CS50x/2012
9396701,HarvardX/CS50x/2012
3069386,HarvardX/CS50x/2012
4221645,HarvardX/ER22x/2013_Spring,HarvardX/SPU27x/2013_Oct
5315668,HarvardX/ER22x/2013_Spring
9820052,HarvardX/CS50x/2012
5639861,HarvardX/ER22x/2013_Spring
6070411,HarvardX/CB22x/2013_Spring
564598,HarvardX/ER22x/2013_Spring
9820054,HarvardX/PH278x/2013_Spring
1273334,HarvardX/PH207x/2012_Fall
7374678,HarvardX/SPU27x/2013_Oct
8919582,HarvardX/PH278x/2013_Spring,HarvardX/SPU27x/2013_Oct
6115362,HarvardX/CS50x/2012,HarvardX/PH207x/2012_Fall
460350,HarvardX/CS50x/2012
5557916,HarvardX/SPU27x/2013_Oct
8065690,HarvardX/ER22x/2013_Spring,HarvardX/SPU27x/2013_Oct
5051559,HarvardX/ER22x/2013_Spring
5433591,HarvardX/CS50x/2012
7994304,HarvardX/ER22x/2013_Spring
1767533,HarvardX/ER22x/2013_Spring
7369237,HarvardX/HDS1544.1x/2013_SOND
1645646,HarvardX/CS50x/2012
8110090,HarvardX/CS50x/2012
8564283,HarvardX/CS50x/2012
9173164,HarvardX/CS50x/2012
2942990,HarvardX/CS50x/2012
8319263,HarvardX/SPU27x/2013_Oct
9676810,HarvardX/PH207x/2012_Fall
8294347,HarvardX/CS50x/2012,HarvardX/ER22x/2013_Spring
5106492,HarvardX/CS50x/2012
2697993,HarvardX/AI12.1x/2013_SOND,HarvardX/AI12.2x/2013_SOND,HarvardX/CB22x/2013_Spring,HarvardX/ER22x/2013_Spring,HarvardX/SPU27x/2013_Oct
5716993,HarvardX/CS50x/2012
2509108,HarvardX/HSPH-HMS214x/2013_SOND,HarvardX/PH278x/2013_Spring
5436108,HarvardX/ER22x/2013_Spring,HarvardX/PH278x/2013_Spring
8804031,HarvardX/CS50x/2012
3233128,HarvardX/ER22x/2013_Spring
1198166,HarvardX/CB22x/2013_Spring,HarvardX/ER22x/2013_Spring
6545490,HarvardX/CS50x/2012
4191437,HarvardX/ER22x/2013_Spring
1942117,HarvardX/CS50x/2012
1172735,HarvardX/ER22x/2013_Spring
3037115,HarvardX/CS50x/2012
2978172,HarvardX/PH207x/2012_Fall
629072,HarvardX/CS50x/2012
8804699,HarvardX/CB22x/2013_Spring,HarvardX/PH278x/2013_Spring
7638718,HarvardX/CS50x/2012
3788407,HarvardX/ER22x/2013_Spring
8266469,HarvardX/CS50x/2012
968898,HarvardX/SPU27x/2013_Oct
276314,HarvardX/ER22x/2013_Spring
3706180,HarvardX/ER22x/2013_Spring
6302272,HarvardX/CS50x/2012
8107984,HarvardX/CS50x/2012
9422970,HarvardX/CS50x/2012
5809045,HarvardX/CS50x/2012
200875,HarvardX/CB22x/2013_Spring,HarvardX/ER22x/2013_Spring,HarvardX/SPU27x/2013_Oct
7053976,HarvardX/SPU27x/2013_Oct
6687194,HarvardX/PH278x/2013_Spring
3974904,HarvardX/PH278x/2013_Spring
1240656,HarvardX/CS50x/2012
3974901,HarvardX/CS50x/2012
331807,HarvardX/CS50x/2012
5334297,HarvardX/PH207x/2012_Fall
1437470,HarvardX/CS50x/2012
7224096,HarvardX/ER22x/2013_Spring
7160884,HarvardX/CS50x/2012,HarvardX/PH207x/2012_Fall
5402505,HarvardX/CS50x/2012
653430,HarvardX/ER22x/2013_Spring
7645612,HarvardX/PH278x/2013_Spring
177754,HarvardX/CS50x/2012
6038213,HarvardX/CS50x/2012
4966751,HarvardX/CS50x/2012,HarvardX/PH207x/2012_Fall
1631369,HarvardX/CS50x/2012
3498752,HarvardX/CS50x/2012
3611585,HarvardX/HDS1544.1x/2013_SOND,HarvardX/MCB80.1x/2013_SOND
3428505,HarvardX/CS50x/2012
3552323,HarvardX/SPU27x/2013_Oct
1426773,HarvardX/PH207x/2012_Fall
8981784,HarvardX/CS50x/2012
3552324,HarvardX/ER22x/2013_Spring,HarvardX/SPU27x/2013_Oct
180520,HarvardX/PH207x/2012_Fall
4794462,HarvardX/PH278x/2013_Spring
1193126,HarvardX/CS50x/2012
9327701,HarvardX/CB22x/2013_Spring
8565889,HarvardX/CS50x/2012
9351651,HarvardX/CS50x/2012
9327705,HarvardX/CS50x/2012
1422853,HarvardX/CS50x/2012
5651371,HarvardX/CB22x/2013_Spring
9041861,HarvardX/CS50x/2012
7806533,HarvardX/CS50x/2012
2426856,HarvardX/CB22x/2013_Spring
8984575,HarvardX/CS50x/2012
5699672,HarvardX/SPU27x/2013_Oct
1537979,HarvardX/CB22x/2013_Spring,HarvardX/ER22x/2013_Spring
7392868,HarvardX/PH278x/2013_Spring,HarvardX/CS50x/2012
3350114,HarvardX/PH278x/2013_Spring
6961335,HarvardX/CS50x/2012
3860829,HarvardX/PH207x/2012_Fall
4760914,HarvardX/CS50x/2012
4150773,HarvardX/ER22x/2013_Spring
5582205,HarvardX/CS50x/2012
3289585,HarvardX/CS50x/2012
9493787,HarvardX/CS50x/2012
9351382,HarvardX/PH207x/2012_Fall
2023456,HarvardX/PH207x/2012_Fall,HarvardX/PH278x/2013_Spring
548805,HarvardX/CB22x/2013_Spring
9749189,HarvardX/CS50x/2012
5756270,HarvardX/CS50x/2012
149453,HarvardX/CS50x/2012
7642068,HarvardX/CB22x/2013_Spring
9483035,HarvardX/PH278x/2013_Spring
9616153,HarvardX/CB22x/2013_Spring
8252759,HarvardX/CS50x/2012
4404127,HarvardX/CS50x/2012,HarvardX/ER22x/2013_Spring
4289774,HarvardX/CS50x/2012,HarvardX/PH207x/2012_Fall
7548387,HarvardX/ER22x/2013_Spring
9002334,HarvardX/CS50x/2012
5585961,HarvardX/PH207x/2012_Fall
5752593,HarvardX/CS50x/2012
1558046,HarvardX/CS50x/2012
485391,HarvardX/PH278x/2013_Spring
3449958,HarvardX/ER22x/2013_Spring
489833,HarvardX/CB22x/2013_Spring
8590809,HarvardX/PH207x/2012_Fall
2124661,HarvardX/CS50x/2012
8777934,HarvardX/CB22x/2013_Spring,HarvardX/CS50x/2012,HarvardX/ER22x/2013_Spring,HarvardX/SPU27x/2013_Oct
4841452,HarvardX/CS50x/2012
9687866,HarvardX/CB22x/2013_Spring,HarvardX/PH278x/2013_Spring
8753446,HarvardX/CB22x/2013_Spring,HarvardX/ER22x/2013_Spring,HarvardX/PH207x/2012_Fall
4983625,HarvardX/CS50x/2012
7301255,HarvardX/SPU27x/2013_Oct
6071986,HarvardX/CS50x/2012
8096221,HarvardX/CS50x/2012,HarvardX/SPU27x/2013_Oct
720316,HarvardX/CS50x/2012
2781825,HarvardX/CS50x/2012
1954811,HarvardX/CB22x/2013_Spring
2343565,HarvardX/CS50x/2012
1426191,HarvardX/ER22x/2013_Spring
1765282,HarvardX/CB22x/2013_Spring
801214,HarvardX/ER22x/2013_Spring
5335162,HarvardX/PH278x/2013_Spring,HarvardX/SPU27x/2013_Oct
4370600,HarvardX/CS50x/2012
5795506,HarvardX/PH207x/2012_Fall
8826077,HarvardX/ER22x/2013_Spring
6071144,HarvardX/GSE1x/2014_JFMA,HarvardX/HSPH-HMS214x/2013_SOND,HarvardX/MCB80.1x/2013_SOND,HarvardX/PH201x/2013_SOND,HarvardX/SPU27x/2013_Oct
8996476,HarvardX/ER22x/2013_Spring,HarvardX/PH278x/2013_Spring
4404699,HarvardX/CS50x/2012
8664623,HarvardX/CS50x/2012
9937598,HarvardX/CS50x/2012
1371620,HarvardX/ER22x/2013_Spring
8533580,HarvardX/PH278x/2013_Spring,HarvardX/SPU27x/2013_Oct
8528662,HarvardX/CS50x/2012
9673552,HarvardX/CS50x/2012
7883263,HarvardX/CS50x/2012
3241323,HarvardX/CS50x/2012
6442111,HarvardX/CS50x/2012
8986529,HarvardX/PH207x/2012_Fall
1179068,HarvardX/ER22x/2013_Spring
3638335,HarvardX/ER22x/2013_Spring
6418873,HarvardX/CB22x/2013_Spring,HarvardX/ER22x/2013_Spring
1077652,HarvardX/PH207x/2012_Fall
2548142,HarvardX/CS50x/2012
9415262,HarvardX/PH278x/2013_Spring
458996,HarvardX/PH207x/2012_Fall
3166987,HarvardX/PH278x/2013_Spring
5869100,HarvardX/PH207x/2012_Fall
5240009,HarvardX/CS50x/2012
3589891,HarvardX/CS50x/2012
5698821,HarvardX/ER22x/2013_Spring
575150,HarvardX/CB22x/2013_Spring,HarvardX/ER22x/2013_Spring,HarvardX/PH207x/2012_Fall
5805744,HarvardX/PH207x/2012_Fall
4339927,HarvardX/CS50x/2012
3342561,HarvardX/CS50x/2012
1577324,HarvardX/CS50x/2012
6772280,HarvardX/CS50x/2012,HarvardX/SPU27x/2013_Oct
6903979,HarvardX/CS50x/2012
1274788,HarvardX/CS50x/2012,HarvardX/GSE1x/2014_JFMA
5441408,HarvardX/CS50x/2012
9683788,HarvardX/CS50x/2012
7068542,HarvardX/PH207x/2012_Fall
1722932,HarvardX/CB22x/2013_Spring
4845998,HarvardX/MCB80.1x/2013_SOND,HarvardX/PH201x/2013_SOND
1680607,HarvardX/PH278x/2013_Spring
4571897,HarvardX/ER22x/2013_Spring
2118422,HarvardX/CS50x/2012
8811984,HarvardX/CS50x/2012
6966641,HarvardX/SPU27x/2013_Oct
6214329,HarvardX/PH207x/2012_Fall,HarvardX/PH278x/2013_Spring
9263509,HarvardX/PH278x/2013_Spring
4825375,HarvardX/CB22x/2013_Spring,HarvardX/ER22x/2013_Spring
3203275,HarvardX/CS50x/2012
5369039,HarvardX/PH207x/2012_Fall,HarvardX/PH278x/2013_Spring
4059990,HarvardX/CB22x/2013_Spring,HarvardX/PH278x/2013_Spring
4302343,HarvardX/CS50x/2012
2848555,HarvardX/CS50x/2012
4302340,HarvardX/CS50x/2012
2179271,HarvardX/CS50x/2012
110192,HarvardX/CS50x/2012
3665127,HarvardX/SPU27x/2013_Oct
662853,HarvardX/SPU27x/2013_Oct
9657817,HarvardX/CS50x/2012
1390432,HarvardX/CS50x/2012
4463348,HarvardX/ER22x/2013_Spring
8312249,HarvardX/CB22x/2013_Spring,HarvardX/CS50x/2012
5348274,HarvardX/ER22x/2013_Spring
6649114,HarvardX/ER22x/2013_Spring
7580016,HarvardX/PH207x/2012_Fall
3178996,HarvardX/CS50x/2012
6129096,HarvardX/CS50x/2012
7734823,HarvardX/CS50x/2012
5459707,HarvardX/PH207x/2012_Fall
607245,HarvardX/CS50x/2012
5407062,HarvardX/CS50x/2012
6828607,HarvardX/CB22x/2013_Spring,HarvardX/ER22x/2013_Spring,HarvardX/GSE1x/2014_JFMA
7674172,HarvardX/CS50x/2012
9361258,HarvardX/CB22x/2013_Spring,HarvardX/ER22x/2013_Spring,HarvardX/PH278x/2013_Spring
2490940,HarvardX/CS50x/2012
4318935,HarvardX/CS50x/2012
2490942,HarvardX/CS50x/2012
4160090,HarvardX/PH207x/2012_Fall
5547943,HarvardX/CS50x/2012
2201797,HarvardX/PH278x/2013_Spring
5171879,HarvardX/CB22x/2013_Spring
8195989,HarvardX/CS50x/2012
6501367,HarvardX/CS50x/2012
8319536,HarvardX/PH207x/2012_Fall,HarvardX/PH278x/2013_Spring
4869230,HarvardX/ER22x/2013_Spring
9512442,HarvardX/PH278x/2013_Spring
1300544,HarvardX/ER22x/2013_Spring
8195981,HarvardX/SPU27x/2013_Oct
250556,HarvardX/PH278x/2013_Spring
5177282,HarvardX/PH278x/2013_Spring
9829290,HarvardX/CS50x/2012
8030308,HarvardX/CS50x/2012
3354745,HarvardX/PH278x/2013_Spring
471662,HarvardX/CS50x/2012
8031937,HarvardX/PH278x/2013_Spring
7311229,HarvardX/CB22x/2013_Spring,HarvardX/SPU27x/2013_Oct
9616948,HarvardX/SPU27x/2013_Oct
7801425,HarvardX/CS50x/2012
3092250,HarvardX/ER22x/2013_Spring,HarvardX/GSE1x/2014_JFMA,HarvardX/HSPH-HMS214x/2013_SOND,HarvardX/PH201x/2013_SOND,HarvardX/PH278x/2013_Spring,HarvardX/SPU27x/2013_Oct
2131502,HarvardX/CS50x/2012
4990757,HarvardX/ER22x/2013_Spring
4547878,HarvardX/CS50x/2012
1344617,HarvardX/SW12x/2013_SOND
6360383,HarvardX/CS50x/2012,HarvardX/HDS1544.1x/2013_SOND
8180110,HarvardX/CS50x/2012
9064684,HarvardX/PH278x/2013_Spring,HarvardX/PH278x/2013_Spring
5714674,HarvardX/CS50x/2012
8991499,HarvardX/CS50x/2012
6155822,HarvardX/CS50x/2012
4336530,HarvardX/CS50x/2012
2413981,HarvardX/ER22x/2013_Spring,HarvardX/SPU27x/2013_Oct
3268674,HarvardX/CS50x/2012
8392225,HarvardX/ER22x/2013_Spring
2680871,HarvardX/CS50x/2012
129012,HarvardX/CS50x/2012
8397611,HarvardX/CS50x/2012
8597502,HarvardX/CS50x/2012,HarvardX/PH207x/2012_Fall
3271121,HarvardX/CS50x/2012
8138550,HarvardX/SPU27x/2013_Oct
8138553,HarvardX/CB22x/2013_Spring,HarvardX/ER22x/2013_Spring,HarvardX/PH278x/2013_Spring
8944963,HarvardX/CB22x/2013_Spring
6684261,HarvardX/PH278x/2013_Spring
8566390,HarvardX/CB22x/2013_Spring
2780019,HarvardX/CB22x/2013_Spring,HarvardX/ER22x/2013_Spring,HarvardX/GSE1x/2014_JFMA,HarvardX/HLS1xD/Copyright,HarvardX/PH278x/2013_Spring,HarvardX/SPU27x/2013_Oct
1179837,HarvardX/CS50x/2012
9521776,HarvardX/CS50x/2012
9034909,HarvardX/CS50x/2012
8288615,HarvardX/CS50x/2012
2850607,HarvardX/GSE1x/2014_JFMA
932963,HarvardX/CS50x/2012
8353417,HarvardX/SPU27x/2013_Oct
8765949,HarvardX/CB22x/2013_Spring,HarvardX/ER22x/2013_Spring
7190675,HarvardX/CB22x/2013_Spring,HarvardX/PH278x/2013_Spring
4108438,HarvardX/PH207x/2012_Fall
7399589,HarvardX/CB22x/2013_Spring,HarvardX/GSE1x/2014_JFMA
5386525,HarvardX/CS50x/2012
1003497,HarvardX/CS50x/2012,HarvardX/PH207x/2012_Fall
2162855,HarvardX/HLS1xD/Copyright
5616239,HarvardX/CS50x/2012
6543232,HarvardX/ER22x/2013_Spring
518106,HarvardX/CS50x/2012,HarvardX/PH278x/2013_Spring
2963009,HarvardX/CS50x/2012
7324680,HarvardX/CS50x/2012,HarvardX/PH278x/2013_Spring
8301787,HarvardX/CS50x/2012
4144698,HarvardX/ER22x/2013_Spring
6016670,HarvardX/CS50x/2012
1410768,HarvardX/CS50x/2012
8956164,HarvardX/CB22x/2013_Spring,HarvardX/ER22x/2013_Spring
2964171,HarvardX/CS50x/2012
631099,HarvardX/SPU27x/2013_Oct
8609288,HarvardX/CS50x/2012
7004434,HarvardX/CS50x/2012
3716628,HarvardX/CS50x/2012
6010982,HarvardX/SPU27x/2013_Oct
7797552,HarvardX/PH207x/2012_Fall
587609,HarvardX/SPU27x/2013_Oct
6014298,HarvardX/CS50x/2012
4459898,HarvardX/CS50x/2012
2373957,HarvardX/PH278x/2013_Spring
9128708,HarvardX/CS50x/2012,HarvardX/PH207x/2012_Fall
5841325,HarvardX/ER22x/2013_Spring
5841327,HarvardX/ER22x/2013_Spring
5246685,HarvardX/CS50x/2012
1469917,HarvardX/CS50x/2012
6831082,HarvardX/ER22x/2013_Spring
8076158,HarvardX/ER22x/2013_Spring
9231030,HarvardX/CS50x/2012
8252215,HarvardX/CS50x/2012
9865919,HarvardX/CS50x/2012
5654293,HarvardX/PH207x/2012_Fall,HarvardX/PH278x/2013_Spring
2930808,HarvardX/CS50x/2012
8738244,HarvardX/ER22x/2013_Spring
2486114,HarvardX/CS50x/2012
664869,HarvardX/CS50x/2012
5137528,HarvardX/CS50x/2012
7045047,HarvardX/ER22x/2013_Spring
3015164,HarvardX/PH207x/2012_Fall,HarvardX/PH278x/2013_Spring
5425470,HarvardX/PH207x/2012_Fall
365377,HarvardX/CS50x/2012
1267739,HarvardX/CS50x/2012
8836530,HarvardX/CS50x/2012,HarvardX/PH278x/2013_Spring
540218,HarvardX/CS50x/2012
1900787,HarvardX/SPU27x/2013_Oct
5466026,HarvardX/CS50x/2012,HarvardX/ER22x/2013_Spring
4770208,HarvardX/CS50x/2012
6100551,HarvardX/CB22x/2013_Spring
2322945,HarvardX/CS50x/2012
8186314,HarvardX/CS50x/2012
6538067,HarvardX/CS50x/2012
9198190,HarvardX/CS50x/2012
6970303,HarvardX/ER22x/2013_Spring
883872,HarvardX/CS50x/2012
9679066,HarvardX/PH207x/2012_Fall
3328908,HarvardX/CB22x/2013_Spring
971451,HarvardX/CS50x/2012,HarvardX/CS50x/2012
3197617,HarvardX/CS50x/2012
5608692,HarvardX/SPU27x/2013_Oct
8487518,HarvardX/ER22x/2013_Spring,HarvardX/PH278x/2013_Spring
8523965,HarvardX/CS50x/2012
4855411,HarvardX/PH207x/2012_Fall
2840078,HarvardX/CB22x/2013_Spring
4317304,HarvardX/CS50x/2012
1617462,HarvardX/PH207x/2012_Fall
1259003,HarvardX/CS50x/2012
1103613,HarvardX/CS50x/2012,HarvardX/ER22x/2013_Spring
2475138,HarvardX/SPU27x/2013_Oct
3380622,HarvardX/CS50x/2012
503549,HarvardX/PH278x/2013_Spring
8260280,HarvardX/PH207x/2012_Fall
3005650,HarvardX/CB22x/2013_Spring
28327,HarvardX/CS50x/2012
9903267,HarvardX/PH278x/2013_Spring
1683303,HarvardX/ER22x/2013_Spring
3005658,HarvardX/SPU27x/2013_Oct
1211056,HarvardX/CS50x/2012
6572626,HarvardX/AI12.2x/2013_SOND,HarvardX/GSE1x/2014_JFMA,HarvardX/MCB80.1x/2013_SOND,HarvardX/PH201x/2013_SOND,HarvardX/SW12x/2013_SOND
9149574,HarvardX/CB22x/2013_Spring,HarvardX/ER22x/2013_Spring,HarvardX/PH278x/2013_Spring
7188753,HarvardX/PH207x/2012_Fall
6953401,HarvardX/CS50x/2012
7103586,HarvardX/CS50x/2012
1141773,HarvardX/ER22x/2013_Spring
8708801,HarvardX/CS50x/2012
1762815,HarvardX/CS50x/2012
7361262,HarvardX/PH207x/2012_Fall
5334777,HarvardX/CS50x/2012
2850717,HarvardX/CS50x/2012
3599091,HarvardX/CS50x/2012
2194586,HarvardX/PH201x/2013_SOND
5958601,HarvardX/ER22x/2013_Spring
3535892,HarvardX/PH278x/2013_Spring
8601636,HarvardX/CS50x/2012
5087886,HarvardX/CB22x/2013_Spring
8770381,HarvardX/CB22x/2013_Spring
9399874,HarvardX/CS50x/2012
4518511,HarvardX/CS50x/2012
7738794,HarvardX/CS50x/2012
2314532,HarvardX/CS50x/2012
833694,HarvardX/ER22x/2013_Spring,HarvardX/PH278x/2013_Spring
5925548,HarvardX/ER22x/2013_Spring
1348618,HarvardX/CS50x/2012,HarvardX/PH207x/2012_Fall
4011446,HarvardX/ER22x/2013_Spring
8947391,HarvardX/SPU27x/2013_Oct
4218250,HarvardX/PH278x/2013_Spring
5271517,HarvardX/CS50x/2012
7804886,HarvardX/PH207x/2012_Fall
6867175,HarvardX/CS50x/2012
6050800,HarvardX/PH207x/2012_Fall
1219191,HarvardX/ER22x/2013_Spring,HarvardX/PH278x/2013_Spring
5214638,HarvardX/SPU27x/2013_Oct
847488,HarvardX/CS50x/2012
2624124,HarvardX/CS50x/2012
9070886,HarvardX/CB22x/2013_Spring,HarvardX/ER22x/2013_Spring
3297868,HarvardX/PH207x/2012_Fall
8695548,HarvardX/CS50x/2012
5961840,HarvardX/CB22x/2013_Spring
55400,HarvardX/CS50x/2012
5571063,HarvardX/SPU27x/2013_Oct
4954432,HarvardX/ER22x/2013_Spring
4111698,HarvardX/CS50x/2012
9076791,HarvardX/ER22x/2013_Spring
1288988,HarvardX/ER22x/2013_Spring
1667140,HarvardX/CS50x/2012
9759563,HarvardX/ER22x/2013_Spring,HarvardX/HDS1544.1x/2013_SOND
4795418,HarvardX/CS50x/2012
8231302,HarvardX/CB22x/2013_Spring,HarvardX/PH278x/2013_Spring,HarvardX/SPU27x/2013_Oct
7564252,HarvardX/PH278x/2013_Spring,HarvardX/SPU27x/2013_Oct
2958328,HarvardX/CS50x/2012
3162893,HarvardX/CS50x/2012
2553552,HarvardX/ER22x/2013_Spring
3699398,HarvardX/CS50x/2012
9867420,HarvardX/PH207x/2012_Fall
5918871,HarvardX/CS50x/2012
6341419,HarvardX/CS50x/2012
4435464,HarvardX/CB22x/2013_Spring
9516830,HarvardX/PH278x/2013_Spring
4176389,HarvardX/ER22x/2013_Spring
6074105,HarvardX/SPU27x/2013_Oct
5876702,HarvardX/CS50x/2012
6801534,HarvardX/CS50x/2012
6966058,HarvardX/CS50x/2012
